item_key,title,authors,year,source,doi,decision,reason,model,prompt_version,screened_at
10.47360/1995-4484-2023-435-449,The use of methotrexate in rheumatoid arthritis. Recommendations of the All-Russian public organization “Association of Rheumatologists of Russia”,Е. Л. Насонов; V. N. Amirjanova; Yu. A. Olyunin; Y. V. Muravyev; А. А. Баранов; Е. В. Зонова; Э. Н. Оттева; А. I. Zagrebneva; Д. И. Абдулганиева; Polina Pchelnikova,2023,Rheumatology Science and Practice,10.47360/1995-4484-2023-435-449,exclude,"This paper concerns rheumatoid arthritis pharmacotherapy (methotrexate recommendations) and does not involve total knee or hip arthroplasty, AI/ML models, or patient-reported outcomes following joint replacement surgery (E1 — wrong procedure).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:06.594703+00:00
10.1007/s41999-025-01192-1,Strengthening recovery: the impact of paired exercises in geriatric hip fracture rehabilitation—the PaLMe project,Eyal Yaacobi; Shanny Gur; Adi Berliner Senderey; Ben Kapner; Tom Mushkat; Gili Golan; Smadar Pasand Van-Stee; Tova Farjun; Nissim Ohana,2025,European Geriatric Medicine,10.1007/s41999-025-01192-1,exclude,"This study does not meet criterion 1 (wrong procedure) — it involves hip fracture surgery rehabilitation, not total hip arthroplasty (THA), and does not meet criterion 2 (no AI/ML method) — the ""custom algorithm"" for pairing patients is not an AI/ML model predicting PROMs, and the study uses only t-tests and qualitative analysis without developing or validating any predictive ML model.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:08.027079+00:00
10.3390/jcm15020575,Evaluation of the Efficacy of an Artificial Intelligence-Based Assessment and Correction System in the Rehabilitation of Patients Following Anterior Cruciate Ligament Reconstruction Surgery,Tingting Zhu; Ying Huang; Jingjing Pu; Chaolong Wang; Min Ruan; Pei Lü; Xiaojiang Yang; N BAO; Yuehua Chen; Aiqin Zhang,2026,Journal of Clinical Medicine,10.3390/jcm15020575,exclude,"E1 — The study involves ACL reconstruction, not TKA or THA. While the paper uses AI in a rehabilitation context, the procedure is knee ligament reconstruction rather than knee or hip arthroplasty, which falls outside the scope of this review.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:09.428720+00:00
10.1016/j.jbmt.2020.06.006,Replacing canes with an elasticated orthotic-garment in chronic stroke patients – The influence on gait and balance. A series of N-of-1 trials,Clare Maguire; Judith M. Sieben; Nathanael Lutz; Gisela van der Wijden; Heike Scheidhauer; RobertA. de Bie,2020,Journal of Bodywork and Movement Therapies,10.1016/j.jbmt.2020.06.006,exclude,"E1 — wrong procedure (stroke rehabilitation with orthotic garment, not TKA or THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:10.508778+00:00
10.3389/fpsyg.2023.1021825,Exploring the use of music to promote physical activity: From the viewpoint of psychological hedonism,Kyoung Shin Park; David Williams; Jennifer L. Etnier,2023,Frontiers in Psychology,10.3389/fpsyg.2023.1021825,exclude,"This paper does not meet any of the three required criteria—it concerns physical activity promotion through music (not TKA/THA surgery), contains no AI/ML methods, and has no patient-reported outcome measures related to joint arthroplasty (E1, E2, E3).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:11.833351+00:00
10.1186/s42506-025-00203-0,"Innovations in geriatric care: leveraging technology to meet the needs of an aging world, a narrative review",Ayat Ashour; Ghada Othman Elkhawaga,2026,Journal of the Egyptian Public Health Association,10.1186/s42506-025-00203-0,exclude,"This is a narrative review (E4 — wrong study type) that does not develop, validate, or benchmark AI/ML models for predicting PROMs after TKA/THA; it is a broad synthesis of technology innovations in geriatric care without focus on arthroplasty outcomes.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:13.270954+00:00
10.4081/ejtm.2024.12346,"Program with last minute abstracts of the Padua Days on Muscle and Mobility Medicine, 27 February – 2 March, 2024 (2024Pdm3)",Sandra Zampieri; Ines Bersch; Piera Smeriglio; Elena Barbieri; Simona Boncompagni; Maria Chiara Maccarone; Ugo Carraro,2024,European Journal of Translational Myology,10.4081/ejtm.2024.12346,exclude,"This is a conference program announcement (E4 — wrong study type: editorial/conference announcement without data), not a research study, and contains no information about AI/ML models, TKA/THA procedures, or PROM prediction.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:14.978342+00:00
10.1186/s12911-025-02859-2,A radiomics and deep learning nomogram developed and validated for predicting no-collapse survival in patients with osteonecrosis after multiple drilling,Fan Liu; Debao Zhang; Shihuan Cheng; Guishan Gu,2025,BMC Medical Informatics and Decision Making,10.1186/s12911-025-02859-2,exclude,"E1 — The study involves femoral head osteonecrosis treated with multiple drilling, not total knee arthroplasty (TKA) or total hip arthroplasty (THA). While hip-related, this is a different procedure and pathology outside the scope of the review.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:16.340119+00:00
10.1093/jhps/hnaf003,Normal range of femoral version for different measurement methods on CT or MRI—scoping review of normal femoral version,Till D. Lerch; Thierry Leimbacher; Malin K. Meier; Adam Boschung; Emanuel F. Liechti; Moritz Tannast; Simon D. Steppacher; Florian Schmaranzer,2025,Journal of Hip Preservation Surgery,10.1093/jhps/hnaf003,exclude,This study does not meet criterion 2 (no AI/ML method) and criterion 3 (no PROM outcome). It is a scoping review of femoral version measurement methods on imaging with no machine learning component and no patient-reported outcome measures—only imaging measurements and clinical parameters.,claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:17.843273+00:00
10.1186/s13063-021-05841-1,The effect of a Life Care Specialist on pain management and opioid-related outcomes among patients with orthopedic trauma: study protocol for a randomized controlled trial,Nicholas A. Giordano; Jesse Seilern und Aspang; J Baker; Cammie Wolf Rice; Bailey Barrell; Lauren Kirk; Erika Ortega; Michelle Wallace; Alaina Steck; Mara L. Schenker,2021,Trials,10.1186/s13063-021-05841-1,exclude,"This is a study protocol (E4) for a randomized controlled trial of a behavioral intervention in orthopedic trauma patients; it does not develop, validate, or benchmark any AI or ML models (E2), and the focus is on opioid management and pain control rather than predicting patient-reported outcomes following arthroplasty procedures (E1 — trauma, not TKA/THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:19.824815+00:00
10.1016/j.jvsvi.2024.100103,Narrative review of advances in smart wearables for noncoronary vascular disease,Samir K. Shah; Mamoun Mardini; Todd M. Manini,2024,JVS-Vascular Insights,10.1016/j.jvsvi.2024.100103,exclude,"This paper is a narrative review (E4) of wearable technology for non-coronary vascular disease and does not involve TKA or THA (E1), does not develop or validate AI/ML models to predict outcomes (E2), and does not focus on PROMs as primary outcomes (E3).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:21.137184+00:00
10.1186/s12889-025-21489-x,Relationship between handgrip strength and timed up-and-go test on hospitalization costs in older adults: a population-based study,Kevin Yiqiang Chua; Kelvin Bryan Tan; Rachel Tong; Jon Barrenetxea; Woon‐Puay Koh; Cynthia Chen,2025,BMC Public Health,10.1186/s12889-025-21489-x,exclude,"This study does not meet criterion 1 (wrong procedure) — it is a population-based observational study of older adults examining handgrip strength and timed up-and-go test in relation to hospitalization costs, with no mention of total knee arthroplasty or total hip arthroplasty.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:22.331295+00:00
10.1007/s12630-017-1003-0,Abstracts 2017,Darren Holland; Thomas C. Mutter; Alexandre Sebaldt; Rob Anderson; Christina Lamontagne; Elsa Lidzborski -Chu; Sainte-Justine Chantal; Crochetière -Chu Sainte; Justine Edith; Villeneuve -Chu Sainte; Justine Sandra; Lesage -Chu Sainte-Justine; Justyna Bartoszko; Stephanie Ladowski; Matthew Chong; Yongjun Wang; W Brinjikji; S Schonenberger; M Davis; M Jagani; W Brinjikji; A Rabinstein; J Pasternak; D Kallmes; S Soize; Cerebral Oxygen Saturation Monitoring On Perioperative Of; Outcomes; Divya Sharma; Reem Mustafa; ; Elevated Red Cell Distribution Width As A Predictor Of Postoperative Events; Vincent Lafleur; ; Olivier Lachance; Marie-Hlne Masse; D Frdrick; Susan 'aragon Track ; Geoff Dervin; Beaule Madden; Sylvain Paul; Ashraf Gagne; Kathryn Fayad; Melody Wheeler; Mary Afagh; Monica Taljaard 281666 -The Impact Of Preoperative Geriatric Assessment On Outcomes After Elective Surgery ; Comparing Two Frailty Tools To Predict Disability After Elective Noncardiac ; Lou Crossan; Wissa Hossam; Nakhla; Beshara; Andrew Walker; Kayla Denness; Rosa Reyes; Alicia Ansell; Hussein Sadkhan; ; Tawfic; Achal Dhir; Karim Qumosani; Stephen Morrison; Kamal Kumar; Kevin Armstrong 282556 -Evaluation Of Three Concentrations Of Epidural Bupivacaine ; Anil Agarwal; ; Continuous Transversus Abdominis Plane Block After Open Nephrectomy; Presenting Author; ; Ben; O' Sullivan; Katie Brazel; Monica Caldera; Maria Salman; Fahad Alam; M Ahmed; M Farrell; K Parrish; A Karla; Z Kain; S Wang; L Mayes; L Caramico; M Hofstadter; Z Kain; A Caldwell-Andrews; I Maranets; B Mcclain; D Gaal; L Mayes; R Feng; H Zhang; W Fincher; J Shaw; A Ramelet; M Capurso; B Ragni; M Ahmed; M Farrell; K Parrish; A Karla; Z Kain; S Wang; L Mayes; L Caramico; M Hofstadter; Z Kain; A Caldwell-Andrews; I Maranets; B Mcclain; D Gaal,2017,Canadian Journal of Anesthesia/Journal canadien d anesthésie,10.1007/s12630-017-1003-0,exclude,"E4 — no abstract available; cannot assess whether all three criteria (TKA/THA procedure, AI/ML method, PROM outcome) are met.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:23.603080+00:00
10.1184/r1/6721487,Sensor-Based Assessment of the Quality of Human Motion During Therapeutic Exercise,Portia E. Taylor,2012,Research Showcase @ Carnegie Mellon University (Carnegie Mellon University),10.1184/r1/6721487,exclude,"E3 — The study focuses on assessing exercise quality and motion characteristics during home-based therapy for knee osteoarthritis using machine learning, but does not predict or evaluate patient-reported outcome measures (PROMs); the outcome is exercise performance quality, not validated PROMs like KOOS, WOMAC, or similar instruments.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:25.636906+00:00
10.1371/journal.pone.0316612,Digital assessment of walking ability: Validity and reliability of the automated figure-of-eight walk test in older adults,Hyun Ho Kong; Kwangsoo Shin; Dongseok Yang; Han Gu; Hyeon-Seong Joo; Hyun‐Chul Shon,2025,PLoS ONE,10.1371/journal.pone.0316612,exclude,"This study does not meet criterion 2 (no AI/ML method) — it validates an automated measurement system using image analysis for a walking test, but does not develop or apply machine learning models to predict patient-reported outcomes; additionally, it does not meet criterion 3 (no PROM outcome) as the primary outcome is walking time performance, not a validated patient-reported outcome measure (E2, E3).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:27.450410+00:00
10.1016/j.jot.2025.10.004,Targeting synovial inflammation in knee osteoarthritis: translational insights for diagnosis and therapy,Ali Mobasheri; Francisco Castro; Oreste Gualillo; Stefan Kluzek; Silvia Paz Ruiz; Raquel Largo,2026,Journal of Orthopaedic Translation,10.1016/j.jot.2025.10.004,exclude,"This is a narrative review article (E4) that does not develop, validate, or benchmark any AI/ML models to predict patient-reported outcomes following TKA or THA; it focuses on synovial inflammation mechanisms and therapeutic strategies in knee osteoarthritis without addressing arthroplasty outcomes prediction.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:29.244558+00:00
10.3390/jcm14228073,Are Currently Available Joint-Specific Patient-Reported Outcome Measures Fit for Purpose to Assess the Outcome of Knee Arthroplasty?,Cailin J. de Wet; Nick D. Clement; Tom Williamson,2025,Journal of Clinical Medicine,10.3390/jcm14228073,exclude,"This is a review/commentary article (E4) that discusses the fitness of existing PROMs for knee arthroplasty but does not develop, validate, or benchmark any AI or ML models to predict PROMs; it is a methodological critique rather than an empirical study with ML methodology.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:30.777819+00:00
10.5445/ir/1000131001,Wearable Sensors and Machine Learning based Human Movement Analysis – Applications in Sports and Medicine,Bernd J. Stetter,2021,Repository KITopen (Karlsruhe Institute of Technology),10.5445/ir/1000131001,exclude,"E1 — The study focuses on wearable sensors and machine learning for general human movement analysis in sports and medicine (ice hockey skating, knee joint loads in various sports movements), but does not specifically address patients undergoing TKA or THA; the knee joint analysis is biomechanical load estimation in healthy athletes and those with knee osteoarthritis, not post-arthroplasty outcomes.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:32.922095+00:00
10.1002/pbc.29060,ABSTRACTS,"Amos Burke, G. A.; Locatelli, Franco; Kabickova, Edita; Beishuizen, Auke; Tacylidiz, Nurdan; Uyttebroeck, Anne; Kang, Hyoungjin; Luisi, Flavio; Minard-Colin, Veronique; Burkhardt, Birgit; Tamegnon, Monelle; Sun, Steven; Poggesi, Italo; Curtis, Madeliene; Deshpande, Sanjay; Nottage, Kerri; Howes, Angela; Cairo, Mitchell",2021,Pediatric Blood & Cancer,10.1002/pbc.29060,exclude,"E1 — wrong procedure; this study concerns acute myeloid leukemia and hematology, not total knee or hip arthroplasty.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:34.467008+00:00
10.5312/wjo.v15.i12.1191,Enhanced recovery after surgery protocols for minimally invasive treatment of Achilles tendon rupture: Prospective single-center randomized study,Xiu-Jie Yan; Wei-Hong Zhang,2024,World Journal of Orthopedics,10.5312/wjo.v15.i12.1191,exclude,"E1 — wrong procedure. The study involves Achilles tendon rupture repair, not total knee arthroplasty (TKA) or total hip arthroplasty (THA). Additionally, E2 — no AI/ML method is used; this is a randomized controlled trial comparing rehabilitation protocols using standard statistical analysis.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:36.002927+00:00
10.1109/access.2020.3002541,Anatomical Joint Measurement With Application to Medical Robotics,Mario Strydom; Artur Banach; Liao Wu; Anjali Jaiprakash; Ross Crawford; Jonathan Roberts,2020,IEEE Access,10.1109/access.2020.3002541,exclude,"E2 — no AI/ML method. This paper presents a kinematic modelling and optical tracking approach for joint measurement in robotic surgery, but does not develop or validate any machine learning or artificial intelligence models, and does not predict patient-reported outcomes (E3 also applies — no PROM outcome measured).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:19:37.386196+00:00
